,year,state,month,Acemoglu & Autor Comp.Use,Acemoglu & Autor R.Cog.,Acemoglu & Autor R.Man.,ONET Education %college,Frey & Osborne auto,Arntz et al auto,ONET Automation Deg.Auto.,Brynjolfsson et al SML,Felten et al AI,Webb AI,Webb Robot,Webb Software
37,2010,PA,1,0.668473919523372,-0.38449552712973833,-0.6899023300794024,0.3725343511450382,0.12458062732432962,0.16385484505740075,0.21934114022639783,0.5606312969831972,3.635496582002349,64.69788608338226,22.44235662556273,45.16123507535721
38,2010,RI,1,0.6983072085138609,-0.3405020137470687,-0.7144362080293133,0.37379884422110554,0.12558035175879398,0.1763379119336605,0.2235769932998325,0.5698178567628931,3.6646508009045227,66.09447236180904,22.02261306532663,44.45075376884422
39,2010,SC,1,0.6453844002118726,-0.34670084517683836,-0.6376123502708065,0.3568134751300174,0.13252837711694893,0.16066086980096816,0.21990804761622537,0.5624624482309556,3.5695438086544873,65.10308041072143,23.049339911988266,45.62208294439259
40,2010,SD,1,0.6108457593243541,-0.2964465033013876,-0.5952300691567336,0.2774708445642408,0.16895741239892184,0.15667221802960402,0.21225919852916708,0.543922404517972,3.4327351458221025,59.933513027852655,21.249775381850853,41.04222821203953
41,2010,TN,1,0.6462376356425924,-0.3407542593920576,-0.6635589724339589,0.36147075185185185,0.1480002962962963,0.16429878634159212,0.21989871577503428,0.5634172292437855,3.5965690164592594,63.86148148148148,22.291703703703703,44.526666666666664
42,2010,TX,1,0.6596199849108029,-0.36874111015655364,-0.6419010960379193,0.35815436035721304,0.15709753924758182,0.16238712740440567,0.2219735355696752,0.570075058366908,3.628761059769864,66.45594881984323,23.784100089521605,46.29919867246009
43,2010,UT,1,0.6599644758174744,-0.36723296290957314,-0.62644584052566,0.3492628238341969,0.1421333271650629,0.1442501905817486,0.21938551998519612,0.5646531184902366,3.544261518523316,65.71521095484826,23.48279052553664,46.17616580310881
44,2010,VA,1,0.6994455894509614,-0.38788657757772854,-0.6789926840706357,0.3949573561980009,0.13140936733105885,0.15514227777573225,0.22170690456872144,0.5683155198879654,3.651426880211887,66.32674926677441,23.04147961932124,45.680193930687736
45,2010,VT,1,0.67167195486576,-0.41110982439296817,-0.7044277761179099,0.3775710227272728,0.13207884615384616,0.17196276950018183,0.22277287862600362,0.5721228934294612,3.673273389772727,66.48426573426573,23.817307692307693,46.40996503496503
46,2010,WA,1,0.737884133786985,-0.38507199488864025,-0.7563741521793422,0.420153799810655,0.1394693949565367,0.1866992617553232,0.22221477815710539,0.5673780983550535,3.6950556086926585,67.2877183922885,23.70875290472502,46.396677855237115
47,2010,WI,1,0.6477005742706688,-0.3228103313119819,-0.6480269827257349,0.36985547398366525,0.1233560796549509,0.16776712953762646,0.21510471689455812,0.5493989757328108,3.5352485767826005,64.56547673671653,22.436450399192438,44.655776819308066
48,2010,WV,1,0.6368306969333984,-0.3555730637424225,-0.6235649693117056,0.3158257127771911,0.1607048926434354,0.15185194736066648,0.2192239062275933,0.5612595666101314,3.561657656599789,63.97712073213658,22.302710313269976,44.325237592397045
49,2010,WY,1,0.6189070922432136,-0.349412403793431,-0.5843477542193268,0.3257840390879479,0.1507597719869707,0.13547179052539485,0.2176252488237423,0.5632389796590999,3.518522202442997,65.30293159609121,23.561074918566774,45.65472312703583
50,2011,AK,1,0.6518782414103306,-0.39739246194744093,-0.6294580836964521,0.39103797195253504,0.16846871628910465,0.1404273843487168,0.21837543349714328,0.5644339354979193,3.569427703883495,65.60733549083064,23.71898597626753,46.38942826321467
51,2011,AL,1,0.6367867946727489,-0.3654186608250841,-0.5886856024956902,0.3564773712121212,0.12063254545454546,0.1421379073506052,0.21868759694163858,0.5626673171285578,3.549921338060606,65.94227272727272,23.049848484848486,45.49878787878788
52,2011,AR,1,0.627451396235975,-0.3553481813279886,-0.6399409363130149,0.36517915921288013,0.15668998211091234,0.1607391350200839,0.2184931958891907,0.5617906375544783,3.555028321566289,64.84217849334128,22.986086265156032,45.00814947326575
53,2011,AZ,1,0.667427680723043,-0.34053409785085437,-0.6535581876531703,0.38615014832162375,0.15453996877439502,0.16472321576805993,0.22170333586318558,0.5691306080196493,3.584199540601093,66.67369242779078,23.85417642466823,46.31061670569868
54,2011,CA,1,0.9753225058267031,0.36204613141256503,-0.4501458360741675,0.4259298509796912,0.0773152773743828,0.09359798291733262,0.1607182653519714,0.4387733596304739,2.7057728990214263,61.21285104671686,27.525190464487586,52.62155097298867
55,2011,CO,1,0.6677011419794976,-0.39002042068975407,-0.6133365937186133,0.3815537050978705,0.13762004732200472,0.14115858880995705,0.22001846753184673,0.5676745729827629,3.5674530090987306,67.40492579049258,24.23725532372553,47.20929232092923
56,2011,CT,1,0.758615820242038,0.2371960302437951,-0.8880331383419937,0.569095307087256,0.5292665362513754,0.2230054773194441,0.2222229235440355,0.5543344595097177,3.139468200635774,62.15319721237315,16.6917716102213,28.804866120552635
57,2011,DE,1,0.7191315101451999,-0.3387186962764031,-0.7197828835757393,0.42817598068799034,0.13333663246831623,0.17791553279615413,0.2220099409910816,0.5666212594855131,3.655138351659626,67.09897404948703,22.57211828605914,45.168980084490045
58,2011,FL,1,0.67426224341892,-0.3543256407549453,-0.6775052852808933,0.39262857419105324,0.1695980061020154,0.1652030302971636,0.22150680221926192,0.5693967901100764,3.6113031759958747,64.51914399896867,23.515835159640755,45.53835245584633
59,2011,GA,1,0.6738514684259201,-0.3735021467777501,-0.6598051458060229,0.3926392807366849,0.14110887506222,0.156187579637665,0.2210501010729495,0.5665670831568419,3.599016674678945,65.9601294176207,23.52404181184669,46.69089099054256
60,2011,HI,1,0.6550902053267412,-0.3466506599681253,-0.6614255333239095,0.36344691300280635,0.19246916120985344,0.16574935727506773,0.22198875780988345,0.5726784468574776,3.5733843111942627,64.53071406298722,23.614904895541002,44.88774555659495
61,2011,IA,1,0.6535325909397646,-0.2941677568303906,-0.6377842043291599,0.38909657303370787,0.14265479935794542,0.16994372967206073,0.21899121767433563,0.5586872808886919,3.578789509390048,65.57158908507223,22.856340288924557,45.36741573033708
62,2011,ID,1,0.6701629346769213,-0.3419261995333473,-0.6325045811352717,0.37690293379353623,0.1660154690931911,0.1654635283863391,0.22329066665504538,0.5734299792746232,3.6132485205522435,67.40131785378098,24.30875431440226,47.038594289300285
63,2011,IL,1,0.6595031484340804,-0.44702495301475775,-0.7374561959558811,0.4159001802010316,0.1562310044967597,0.16007892068166563,0.21851590747108698,0.5641030586272565,3.6266435835835207,64.31811268350748,22.483269408808358,44.42329057003042
64,2011,IN,1,0.6543911275631408,-0.3161144600256264,-0.6451878024260898,0.40617133959198415,0.1333323614370825,0.1682217192455607,0.22091580693800858,0.5637134128446076,3.6445100213034842,66.23045676114822,23.531774688571943,46.228470843112476
65,2011,KS,1,0.6729669574473631,-0.3689533713602675,-0.6704547584595083,0.388170345263919,0.14388711135213306,0.15966591904840863,0.22175613400819472,0.5671975655029984,3.6433700245119303,64.32447577729573,22.692697035430225,44.99367317425886
66,2011,KY,1,0.6655331703831192,-0.35935889740231874,-0.6779673256092328,0.38939099658098014,0.13425518551348614,0.16137930936521708,0.2239070444003583,0.5722781236372012,3.6624103192858044,66.37166012409776,22.869190831961504,45.50766113714069
67,2011,LA,1,0.6433840316999289,-0.3727588734996386,-0.6443581088011147,0.3603461908931699,0.1598436327245434,0.1497065219687974,0.2198091140114345,0.564983590875407,3.564907293607706,66.38391293470102,23.570552914686015,45.56805103827871
68,2011,MA,1,0.709248483486463,-0.38405636193625353,-0.7062196874209448,0.4129216454330628,0.127123291893558,0.17354581546894596,0.2229840801720759,0.5701600001267243,3.672663278773246,65.5070892838796,22.576132744272062,45.27519778074591
69,2011,MD,1,0.6966537338103987,-0.3327400970727274,-0.6413646258558918,0.40512580965626865,0.15612067024306248,0.15885444210030653,0.22357917240042877,0.5716065542707116,3.621400674753295,67.51486853434002,23.981521955096365,46.9854294986423
70,2011,ME,1,0.656615784629448,-0.3665847066997985,-0.6629097434322506,0.38707497694435905,0.13876286504764834,0.16326762304337547,0.22271683033325362,0.5733096683712247,3.6338992266830616,67.44082385490316,23.575468798032585,46.677528435290505
71,2011,MI,1,0.6707940889335435,-0.36302500628541,-0.6625545181055961,0.40288834993629097,0.12852071701610102,0.1633448727156194,0.22085577649930713,0.563793780490416,3.6536205149947873,64.98928530059075,23.118962122089656,45.50648673693965
72,2011,MN,1,0.694241107715496,-0.3476702850526743,-0.6965078373505837,0.4341279315196998,0.14134179844545697,0.17558438901064846,0.22222862776338387,0.5691257778040109,3.6541276525596356,66.32551594746717,23.45142053068882,46.32900026802466
73,2011,MO,1,0.6614843963950084,-0.40816744315182024,-0.6503282164644597,0.38703852911646586,0.14232663152610442,0.14865605010173547,0.2202008895148495,0.5669531028368519,3.6118091737951805,65.60584002677376,23.45105421686747,46.367888219544845
74,2011,MS,1,0.6402485645561377,-0.3431629653162412,-0.6245567742001298,0.34079315231501517,0.16017730419731718,0.15978016001335577,0.2174749104524256,0.557590213773912,3.529076393206404,64.30765902206836,22.76676763305928,44.1901774123756
75,2011,MT,1,0.6624018445041897,-0.39599937638609517,-0.6727336275209131,0.36312999281609193,0.15544317528735632,0.14801224743433553,0.21814093962856534,0.5606732133860872,3.570355933261494,63.55818965517241,22.742816091954023,44.05316091954023
76,2011,NC,1,0.6788286596882004,-0.34714081820855014,-0.6678504017516538,0.4000663886745415,0.12274812132723928,0.16571211692819454,0.22341691822260912,0.5724661441713078,3.6519729289903244,67.627648839556,23.207455333293762,45.99115569537604
77,2011,ND,1,0.6726354038155956,-0.3873652021882815,-0.6690267920851732,0.391194115755627,0.1535625723472669,0.15298290453923094,0.22257585328093366,0.5725904126908701,3.625952658906752,66.09581993569132,23.52990353697749,46.708038585209
78,2011,NE,1,0.6469764771216487,-0.304272597024861,-0.6199027759024098,0.38928583578671905,0.14304910042525354,0.15998387961390365,0.21536660578635552,0.5489249055596855,3.5205532991494928,65.97023225384363,23.462217860647694,46.250899574746484
79,2011,NH,1,0.7034818201313885,-0.3532628889158289,-0.7104015130021684,0.43822127439384984,0.12881859846244825,0.1636506559306316,0.22132230846310533,0.565403764600428,3.6740411201655823,65.8169722057954,22.77143701951508,45.45623891188646
80,2011,NJ,1,0.7032843982118855,-0.33182352858005076,-0.7200995446675947,0.4366471148918725,0.14107575074305626,0.17988449325133105,0.22125972786869064,0.5653477102694897,3.639612738649175,67.75007686788972,23.437839499846262,46.18668648150046
81,2011,NM,1,0.6460496056333994,-0.3393220071926573,-0.6022406206748743,0.3762886947312682,0.16655123113582207,0.1481649961469506,0.21937983408348777,0.5647738662833136,3.53002235822081,67.41858617950754,24.196716971141115,47.06566057717765
82,2011,NV,1,0.6610082079908445,-0.328794450750985,-0.6885117813401779,0.3882409726443769,0.16584472137791287,0.16698454288424208,0.222117407782656,0.5728894452151685,3.6054758144275585,66.70739614994935,24.18358662613982,46.2484295845998
83,2011,NY,1,0.6909165099208429,-0.3357855528843984,-0.6782167753979788,0.40844365512214736,0.12679315371468786,0.1645213415449431,0.22055794681720522,0.5621752967679448,3.6085142150296567,66.27661606514526,22.698049663215038,45.61784960289534
84,2011,OH,1,0.6675674120034671,-0.3104450303586831,-0.65666787720557,0.40317036519656757,0.13495056874875275,0.1738291960272799,0.2200987733467852,0.5601975119999973,3.6286857931650367,65.60422071442825,23.114797445619637,45.61315106765117
85,2011,OK,1,0.6484013683580979,-0.34454021918662847,-0.6399509101959636,0.35940046895640687,0.15508099075297227,0.15162614806994423,0.22116540094916579,0.5662951602708199,3.563246911307794,64.58626155878467,22.82589167767503,45.045310435931306
86,2011,OR,1,0.6783964821751302,-0.3980137533396944,-0.6876710185569421,0.4207055191045928,0.13944085938505082,0.16857766018907,0.22157176825287914,0.5710550512000949,3.659696460028303,67.3835070114499,24.296282001801107,47.13611218319825
87,2011,PA,1,0.6702705440086931,-0.36569965766067275,-0.6732832574213434,0.4007687056056825,0.12601013630255328,0.1629479514182123,0.2201502012631272,0.5622454067183705,3.6318374129007487,65.50417546554041,22.81858322134767,45.72336340948359
88,2011,RI,1,0.6993840399405329,-0.32816674641950344,-0.7136343075999888,0.4032026794742164,0.1284511122345804,0.1765230708087901,0.22373238493802194,0.569421975946911,3.655801048634985,66.54196157735086,22.174418604651162,44.5262891809909
89,2011,SC,1,0.6502927768071695,-0.3629378030011249,-0.6410867736557584,0.38243004529106167,0.1316273211669109,0.15908044844615693,0.22003961623472412,0.5630179480346378,3.587134495111229,64.9461835620088,22.980418276275476,45.473291594511785
90,2011,SD,1,0.6116123544368253,-0.3068577260222222,-0.596945585956974,0.3060967234042553,0.17213727659574468,0.15528270741726488,0.21340722616233251,0.5471912267696447,3.4168251611063827,60.23744680851063,21.348936170212767,41.147234042553194
91,2011,TN,1,0.6512498165770544,-0.34615151305075376,-0.6634063114578423,0.3877957560149581,0.1463602271925492,0.16379143264553908,0.22113512018156586,0.5662280154884206,3.6125071689762223,63.9936498976928,22.44295491427362,44.74521978409652
92,2011,TX,1,0.6592795055468464,-0.3656317509767031,-0.6357668575079037,0.3815897241537723,0.15648299400697446,0.16313532196809424,0.2220517195435741,0.5706088242528315,3.6305753836956294,66.8247405458456,23.968030236588778,46.61934891102341
93,2011,UT,1,0.6700244243799687,-0.3643642277568788,-0.6370409763767276,0.37625250472589794,0.1425296786389414,0.1482270514877735,0.22012480536301895,0.5661407193628755,3.567161289168242,65.93459357277882,23.723251417769376,46.44347826086957
94,2011,VA,1,0.7088410020046905,-0.3733020841619946,-0.669826330068386,0.42476740517341377,0.13227950933766386,0.15434183403089075,0.22218337403927532,0.5688300340390224,3.6518239503421874,66.39392181881452,23.106600162394155,45.8409697250899
95,2011,VT,1,0.6531483428704473,-0.4285435287713499,-0.7105010992515152,0.3767674380165289,0.1258404132231405,0.16313077250788036,0.22276480027548207,0.5723192414409739,3.653594041487603,66.41239669421488,22.989256198347107,44.80082644628099
96,2011,WA,1,0.7382414532320543,-0.3736550942880799,-0.7407384539101175,0.4542787564133887,0.13957806010261423,0.18342831456519967,0.2224057571192008,0.567190750626236,3.6900513276243996,67.26036322176073,23.79517876048538,46.57854874175422
97,2011,WI,1,0.6504410540032018,-0.337706595568005,-0.6564779223413477,0.40041017156862746,0.12385381652661065,0.16742109598824104,0.21636136771838366,0.5528842779986743,3.5561229770483194,64.85451680672269,22.493872549019606,44.74308473389356
98,2011,WV,1,0.6290949317279118,-0.3426345494114802,-0.6044967892024078,0.33856605933569817,0.15775314414704933,0.14875536147470206,0.2175006951162707,0.5570511802502395,3.514538838858433,63.99838761689777,22.441792970009676,44.386971944534025
99,2011,WY,1,0.6270199970856591,-0.35662314077555923,-0.5868761840392864,0.34604292845257906,0.1523198003327787,0.133892104699092,0.2181869992913046,0.5642889817702162,3.5254158547420964,65.48585690515807,23.68386023294509,45.937603993344425
100,2012,AK,1,0.6616315970026471,-0.38639525076540443,-0.630010244924703,0.3946777280358142,0.16844622271964185,0.13973379340262537,0.22010725714522578,0.5681241879144859,3.599545379350867,66.25965304980414,23.99272523782876,46.87129266927812
101,2012,AL,1,0.6364623728803188,-0.3634106487426988,-0.5884149047783436,0.36604624831511157,0.11864257900254606,0.14537568815064783,0.21881170477426654,0.5631211719816783,3.5405340613299385,66.08866257301183,23.049573161599522,45.4358244720683
102,2012,AR,1,0.6277833746737385,-0.36661864557568286,-0.644540008757524,0.38086716616084976,0.1609368171471927,0.16079571750156343,0.21924455983392344,0.5642542963907002,3.5695087784901367,65.41881638846738,23.351479514415782,45.58327010622155
103,2012,AZ,1,0.6714880547944205,-0.3432860884850161,-0.6680035859773827,0.39323118224057824,0.15624713474445018,0.16745601436413796,0.22245016737550294,0.5705684184923183,3.5989850461907222,66.66199572239842,23.78125230474224,46.17840548713032
104,2012,CA,1,0.9715140801409101,0.365960500095893,-0.4514539631621669,0.5044070422211862,0.07935291811477495,0.10002614888415086,0.22504551175115936,0.607784451432102,2.696816948951005,84.03017716368568,36.52144613037213,71.93949732982962
105,2012,CO,1,0.6691282744014684,-0.38160920359488454,-0.6207240148707829,0.3867370455978147,0.13395626181971002,0.14526703717497425,0.22050672166966293,0.5684714259046237,3.5770788651712544,67.71317503677244,24.223681445681866,47.289136373187645
106,2012,CT,2,0.7512256705554676,0.20650248183161196,-0.8932175745019535,0.6001885226877103,0.5144456307299524,0.23337779661798969,0.23579732086444108,0.5886577669278827,3.1224861534756876,65.2672623883022,17.169780666125103,29.403156551003832
107,2012,DE,1,0.7229123727052654,-0.3676987524352548,-0.7349925632661782,0.4348180836707153,0.13337177559282823,0.18252384874640068,0.22342059689822846,0.5720838662006162,3.688207538114517,67.5425101214575,22.959514170040485,45.61480624638519
108,2012,FL,1,0.6789154214052958,-0.35176160149925834,-0.6792829780455474,0.39292456375277235,0.17183874963384527,0.16710883745696897,0.22148822698184648,0.5692372077648404,3.6020949339122064,64.7211365443361,23.667615181821986,45.47771686822614
109,2012,GA,1,0.6685495660538047,-0.371043538210767,-0.6455642074644391,0.3889981734035744,0.15267680567180347,0.15685283337680717,0.22093109567521338,0.566955195719939,3.5786609326079466,65.85746639751858,23.50504652651273,46.35946039092118
110,2012,HI,1,0.6531061016148519,-0.33836117900708523,-0.6617554429938616,0.3673750416299344,0.19556220981486924,0.16821676558592444,0.2221548769604162,0.5727793563340189,3.5838701204819277,64.42697619747283,23.62151043197179,44.97414046429621
111,2012,IA,1,0.6479936935778267,-0.2981821027488315,-0.6297920788026077,0.39042111193111934,0.14021496678966788,0.16767067835119817,0.21920704469044688,0.5600251303337996,3.578132007911439,65.4850184501845,22.876457564575645,45.268634686346864
112,2012,ID,1,0.6460879806693302,-0.3280466294005235,-0.6020003774541968,0.36641430569000755,0.16416928041303647,0.1614396842247673,0.21694392217322195,0.5571660764030792,3.502774718747983,65.65827686350435,23.84543401097128,45.93610842207164
113,2012,IL,1,0.6621514493168368,-0.40473245083308046,-0.7185239056593135,0.41423946575231624,0.1446148561718655,0.16192670788316166,0.22000671838545668,0.5648528027463618,3.623091143112028,65.15903022211434,22.699265687583445,45.119523000364126
114,2012,IN,1,0.6523350454110457,-0.3081351342698333,-0.6382584020930762,0.418244285834243,0.13292619027626165,0.16822335459038557,0.22158791242539877,0.5657486124366452,3.6431873058023343,66.39222436812494,23.667814258124107,46.46746158367621
115,2012,KS,1,0.6665752526208699,-0.3627551872030478,-0.6638538404124202,0.3950391278159258,0.14149891579327792,0.16078238685880925,0.2209045862948239,0.5650453610550545,3.6330482848933863,64.2636429345862,22.67636429345862,45.00469822912902
116,2012,KY,1,0.662234480607877,-0.3503410804603865,-0.6704546404119393,0.39903685714285714,0.13326701863354037,0.1613277484957846,0.22391623142397055,0.5723105506623443,3.6497992132298136,66.61552795031056,22.938385093167703,45.66459627329193
117,2012,LA,1,0.6443105371076039,-0.3815011655662607,-0.6478561673077105,0.36676211628294964,0.16025827077077076,0.1519699730435843,0.22008269253049345,0.5664553017277236,3.566406963938939,66.39164164164164,23.619494494494496,45.54942442442442
